age,age_group,job,marital,education,balance,housing,loan,contact,month,month_number,duration,campaign,campaign_contact_group,pdays,previous,poutcome,previously_contacted,conversion,y
56,56-65,technician,married,secondary,589,yes,no,cellular,nov,11,208,1,1 Contact,26,3,success,Yes,0,no
32,26-35,admin.,single,tertiary,170,no,no,cellular,nov,11,74,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,blue-collar,married,secondary,559,yes,no,telephone,nov,11,47,1,1 Contact,193,1,other,Yes,0,no
40,36-45,admin.,single,secondary,0,yes,no,cellular,nov,11,341,1,1 Contact,-1,0,unknown,No,0,no
54,46-55,management,married,secondary,2203,yes,no,telephone,nov,11,151,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,entrepreneur,married,secondary,104,yes,yes,cellular,nov,11,55,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,admin.,married,tertiary,1636,yes,yes,cellular,nov,11,62,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,technician,single,tertiary,172,yes,yes,cellular,nov,11,52,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,admin.,divorced,secondary,390,no,no,telephone,nov,11,368,1,1 Contact,-1,0,unknown,No,0,no
41,36-45,technician,married,secondary,476,yes,yes,cellular,nov,11,132,1,1 Contact,-1,0,unknown,No,0,no
41,36-45,entrepreneur,married,secondary,2105,yes,no,cellular,nov,11,134,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,technician,married,secondary,93,no,yes,cellular,nov,11,194,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,self-employed,married,tertiary,16,yes,yes,cellular,nov,11,214,1,1 Contact,-1,0,unknown,No,0,no
45,36-45,technician,married,secondary,3944,yes,no,cellular,nov,11,141,1,1 Contact,-1,0,unknown,No,0,no
55,46-55,management,married,tertiary,4982,yes,no,telephone,nov,11,51,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,technician,married,secondary,14,yes,no,telephone,nov,11,23,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,admin.,married,tertiary,2831,yes,no,cellular,nov,11,278,2,2 Contacts,-1,0,unknown,No,0,no
50,46-55,management,married,secondary,2717,yes,no,cellular,nov,11,188,1,1 Contact,-1,0,unknown,No,0,no
59,56-65,management,married,tertiary,63,no,no,telephone,nov,11,89,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,technician,married,secondary,6376,yes,no,cellular,nov,11,56,4,4-5 Contacts,-1,0,unknown,No,0,no
33,26-35,entrepreneur,married,tertiary,196,yes,no,cellular,nov,11,58,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,entrepreneur,divorced,secondary,36,no,no,cellular,nov,11,84,2,2 Contacts,-1,0,unknown,No,0,no
54,46-55,technician,married,secondary,13,yes,no,cellular,nov,11,145,2,2 Contacts,-1,0,unknown,No,0,no
39,36-45,admin.,single,tertiary,283,yes,no,cellular,nov,11,346,1,1 Contact,179,3,other,Yes,0,no
36,36-45,technician,married,secondary,154,yes,no,cellular,nov,11,231,1,1 Contact,96,2,other,Yes,0,no
49,46-55,management,married,tertiary,470,no,no,cellular,nov,11,79,1,1 Contact,-1,0,unknown,No,0,no
41,36-45,management,married,tertiary,1199,yes,no,cellular,nov,11,286,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,entrepreneur,married,tertiary,4,yes,no,cellular,nov,11,80,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,entrepreneur,divorced,tertiary,66,no,no,cellular,nov,11,1164,2,2 Contacts,-1,0,unknown,No,1,yes
38,36-45,entrepreneur,single,tertiary,0,yes,no,cellular,nov,11,120,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,self-employed,married,primary,2165,yes,no,cellular,nov,11,213,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,entrepreneur,married,tertiary,0,yes,yes,cellular,nov,11,114,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,management,divorced,tertiary,428,yes,no,cellular,nov,11,116,1,1 Contact,167,1,other,Yes,0,no
42,36-45,entrepreneur,married,tertiary,257,no,yes,cellular,nov,11,340,2,2 Contacts,-1,0,unknown,No,0,no
53,46-55,technician,divorced,secondary,4856,yes,no,cellular,nov,11,151,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,blue-collar,married,unknown,722,yes,no,cellular,nov,11,242,1,1 Contact,182,2,failure,Yes,0,no
42,36-45,admin.,single,secondary,-247,yes,yes,cellular,nov,11,104,2,2 Contacts,28,2,success,Yes,0,no
41,36-45,admin.,married,secondary,16517,no,no,cellular,nov,11,1268,2,2 Contacts,-1,0,unknown,No,0,no
44,36-45,technician,married,secondary,0,yes,no,cellular,nov,11,205,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,technician,married,tertiary,6,yes,no,cellular,nov,11,47,1,1 Contact,-1,0,unknown,No,0,no
55,46-55,blue-collar,married,secondary,1164,no,no,cellular,nov,11,242,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,technician,married,secondary,0,yes,no,cellular,nov,11,173,1,1 Contact,179,6,failure,Yes,0,no
35,26-35,management,single,secondary,5260,yes,no,cellular,nov,11,59,1,1 Contact,182,2,failure,Yes,0,no
38,36-45,technician,married,tertiary,2453,yes,yes,cellular,nov,11,108,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,management,divorced,secondary,0,yes,no,cellular,nov,11,75,2,2 Contacts,-1,0,unknown,No,0,no
50,46-55,management,married,secondary,13931,yes,no,cellular,nov,11,132,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,entrepreneur,married,secondary,0,yes,no,cellular,nov,11,86,1,1 Contact,-1,0,unknown,No,0,no
48,46-55,management,married,tertiary,2266,no,no,cellular,nov,11,676,1,1 Contact,-1,0,unknown,No,1,yes
33,26-35,technician,single,secondary,1769,yes,no,cellular,nov,11,273,1,1 Contact,182,1,failure,Yes,0,no
46,46-55,management,married,tertiary,4301,yes,yes,cellular,nov,11,50,1,1 Contact,183,2,failure,Yes,0,no
59,56-65,retired,married,secondary,306,no,yes,cellular,nov,11,121,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,management,married,tertiary,0,yes,no,cellular,nov,11,88,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,admin.,divorced,secondary,7378,no,no,cellular,nov,11,466,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,management,divorced,tertiary,-723,yes,yes,cellular,nov,11,636,1,1 Contact,-1,0,unknown,No,0,no
45,36-45,blue-collar,divorced,primary,2702,no,no,cellular,nov,11,110,1,1 Contact,-1,0,unknown,No,0,no
56,56-65,management,married,tertiary,1388,no,no,cellular,nov,11,132,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,technician,married,secondary,68,yes,yes,cellular,nov,11,111,2,2 Contacts,155,3,failure,Yes,0,no
36,36-45,admin.,divorced,secondary,454,yes,no,cellular,nov,11,165,1,1 Contact,131,1,failure,Yes,0,no
50,46-55,services,divorced,secondary,330,yes,yes,cellular,nov,11,281,1,1 Contact,-1,0,unknown,No,0,no
57,56-65,admin.,married,secondary,1509,yes,no,cellular,nov,11,509,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,blue-collar,married,secondary,225,yes,no,cellular,nov,11,236,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,blue-collar,single,secondary,53,yes,no,cellular,nov,11,276,1,1 Contact,195,1,failure,Yes,0,no
38,36-45,management,single,tertiary,1515,yes,no,cellular,nov,11,134,1,1 Contact,110,5,failure,Yes,0,no
38,36-45,management,married,tertiary,1802,no,no,cellular,nov,11,74,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,housemaid,single,tertiary,561,no,no,cellular,nov,11,188,1,1 Contact,165,2,failure,Yes,0,no
59,56-65,entrepreneur,married,secondary,2429,no,yes,cellular,nov,11,79,2,2 Contacts,182,7,failure,Yes,0,no
34,26-35,management,married,tertiary,786,yes,yes,cellular,nov,11,250,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,services,divorced,secondary,1155,no,yes,cellular,nov,11,175,1,1 Contact,138,1,failure,Yes,0,no
41,36-45,technician,married,secondary,1226,no,no,cellular,nov,11,261,1,1 Contact,-1,0,unknown,No,0,no
59,56-65,blue-collar,married,primary,14,yes,yes,cellular,nov,11,319,2,2 Contacts,182,1,failure,Yes,0,no
36,36-45,management,single,tertiary,0,no,yes,cellular,nov,11,300,1,1 Contact,96,4,failure,Yes,0,no
35,26-35,blue-collar,married,secondary,153,yes,no,cellular,nov,11,645,2,2 Contacts,-1,0,unknown,No,0,no
59,56-65,entrepreneur,married,primary,222,no,no,cellular,nov,11,97,1,1 Contact,-1,0,unknown,No,0,no
56,56-65,management,married,tertiary,664,no,yes,cellular,nov,11,71,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,blue-collar,married,primary,1194,yes,no,cellular,nov,11,714,1,1 Contact,186,3,failure,Yes,0,no
48,46-55,management,married,tertiary,363,no,no,cellular,nov,11,67,1,1 Contact,-1,0,unknown,No,0,no
45,36-45,blue-collar,single,secondary,91,no,yes,cellular,nov,11,149,1,1 Contact,127,2,failure,Yes,0,no
42,36-45,management,married,tertiary,2819,yes,no,cellular,nov,11,149,2,2 Contacts,-1,0,unknown,No,0,no
30,26-35,management,single,tertiary,414,no,no,cellular,nov,11,635,5,4-5 Contacts,-1,0,unknown,No,0,no
32,26-35,entrepreneur,married,tertiary,0,yes,yes,cellular,nov,11,95,1,1 Contact,-1,0,unknown,No,0,no
38,36-45,entrepreneur,married,unknown,259,no,no,cellular,nov,11,63,1,1 Contact,-1,0,unknown,No,0,no
44,36-45,entrepreneur,married,secondary,1442,no,no,cellular,nov,11,280,2,2 Contacts,-1,0,unknown,No,0,no
38,36-45,management,single,tertiary,427,yes,no,cellular,nov,11,253,1,1 Contact,182,1,failure,Yes,0,no
37,36-45,blue-collar,married,primary,0,no,no,cellular,nov,11,850,2,2 Contacts,-1,0,unknown,No,0,no
39,36-45,technician,single,secondary,4646,yes,no,cellular,nov,11,486,1,1 Contact,-1,0,unknown,No,1,yes
37,36-45,management,married,secondary,4056,no,no,cellular,nov,11,114,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,management,married,tertiary,-24,no,no,cellular,nov,11,132,3,3 Contacts,-1,0,unknown,No,0,no
51,46-55,management,married,primary,108,no,no,cellular,nov,11,169,2,2 Contacts,-1,0,unknown,No,0,no
57,56-65,unemployed,married,secondary,1681,no,no,cellular,nov,11,226,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,technician,single,secondary,1062,no,no,cellular,nov,11,835,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,services,divorced,secondary,2152,yes,no,cellular,nov,11,200,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,unemployed,single,secondary,836,no,no,cellular,nov,11,95,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,unemployed,single,secondary,3854,yes,no,cellular,nov,11,132,2,2 Contacts,-1,0,unknown,No,0,no
35,26-35,admin.,married,secondary,4463,no,no,cellular,nov,11,90,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,technician,single,secondary,2729,yes,no,cellular,nov,11,835,1,1 Contact,-1,0,unknown,No,1,yes
42,36-45,blue-collar,married,secondary,1958,yes,no,cellular,nov,11,129,1,1 Contact,172,3,failure,Yes,0,no
30,26-35,technician,single,tertiary,3,yes,no,cellular,nov,11,54,1,1 Contact,195,1,failure,Yes,0,no
36,36-45,management,married,tertiary,8277,yes,no,cellular,nov,11,613,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,self-employed,married,tertiary,146,no,no,cellular,nov,11,150,2,2 Contacts,126,3,failure,Yes,0,no
37,36-45,management,married,tertiary,3770,yes,no,cellular,nov,11,106,1,1 Contact,110,4,failure,Yes,0,no
41,36-45,services,married,secondary,446,yes,no,cellular,nov,11,296,1,1 Contact,186,1,success,Yes,0,no
47,46-55,management,married,secondary,458,no,no,cellular,nov,11,66,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,admin.,divorced,secondary,661,yes,no,cellular,nov,11,411,1,1 Contact,173,2,other,Yes,0,no
41,36-45,self-employed,single,tertiary,0,no,no,cellular,nov,11,256,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,management,married,tertiary,1217,yes,yes,cellular,nov,11,155,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,technician,single,secondary,7530,no,no,cellular,nov,11,117,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,retired,married,secondary,14412,no,no,cellular,nov,11,297,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,technician,single,secondary,4787,yes,no,cellular,nov,11,266,1,1 Contact,167,2,failure,Yes,0,no
43,36-45,management,married,tertiary,1684,yes,no,cellular,nov,11,435,4,4-5 Contacts,-1,0,unknown,No,0,no
36,36-45,technician,married,secondary,1345,yes,no,cellular,nov,11,82,1,1 Contact,172,3,failure,Yes,0,no
54,46-55,retired,divorced,tertiary,349,yes,no,cellular,nov,11,257,1,1 Contact,-1,0,unknown,No,0,no
43,36-45,admin.,married,secondary,1375,yes,no,cellular,nov,11,95,1,1 Contact,-1,0,unknown,No,0,no
50,46-55,management,divorced,tertiary,0,no,no,cellular,nov,11,154,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,management,married,tertiary,0,yes,no,cellular,nov,11,265,1,1 Contact,188,1,failure,Yes,0,no
41,36-45,management,married,tertiary,97,no,no,cellular,nov,11,130,1,1 Contact,-1,0,unknown,No,0,no
42,36-45,blue-collar,married,primary,2273,yes,no,cellular,nov,11,253,1,1 Contact,112,2,failure,Yes,0,no
41,36-45,blue-collar,married,secondary,1100,yes,no,cellular,nov,11,397,1,1 Contact,173,2,failure,Yes,0,no
43,36-45,technician,married,secondary,764,yes,no,cellular,nov,11,164,5,4-5 Contacts,127,5,failure,Yes,0,no
49,46-55,admin.,married,secondary,1323,yes,no,cellular,nov,11,84,1,1 Contact,-1,0,unknown,No,0,no
41,36-45,entrepreneur,married,secondary,8491,yes,no,cellular,nov,11,929,1,1 Contact,-1,0,unknown,No,1,yes
34,26-35,management,single,tertiary,1494,yes,no,cellular,nov,11,596,1,1 Contact,182,1,other,Yes,1,yes
48,46-55,services,married,secondary,2877,yes,no,cellular,nov,11,77,1,1 Contact,168,1,failure,Yes,0,no
53,46-55,technician,single,primary,481,no,no,cellular,nov,11,399,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,admin.,single,secondary,482,yes,no,cellular,nov,11,183,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,management,married,tertiary,1050,yes,no,cellular,nov,11,924,1,1 Contact,-1,0,unknown,No,1,yes
30,26-35,technician,single,secondary,-305,no,yes,cellular,nov,11,37,1,1 Contact,96,6,failure,Yes,0,no
53,46-55,blue-collar,married,primary,53,yes,no,cellular,nov,11,198,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,blue-collar,married,secondary,1205,yes,no,cellular,nov,11,99,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,blue-collar,married,primary,2732,yes,no,unknown,nov,11,254,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,management,married,tertiary,258,yes,yes,cellular,nov,11,197,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,management,married,tertiary,51,yes,no,cellular,nov,11,464,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,entrepreneur,married,primary,6188,no,no,cellular,nov,11,453,1,1 Contact,-1,0,unknown,No,1,yes
37,36-45,self-employed,divorced,tertiary,353,yes,yes,cellular,nov,11,134,1,1 Contact,-1,0,unknown,No,0,no
30,26-35,admin.,single,tertiary,371,no,no,cellular,nov,11,170,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,technician,married,tertiary,26,no,yes,cellular,nov,11,419,1,1 Contact,127,6,other,Yes,1,yes
41,36-45,management,single,tertiary,275,yes,no,cellular,nov,11,82,2,2 Contacts,-1,0,unknown,No,0,no
52,46-55,unemployed,divorced,secondary,4,no,yes,unknown,nov,11,248,1,1 Contact,-1,0,unknown,No,0,no
44,36-45,management,married,tertiary,318,no,no,cellular,nov,11,638,2,2 Contacts,-1,0,unknown,No,0,no
43,36-45,technician,single,secondary,685,yes,no,cellular,nov,11,78,1,1 Contact,110,2,failure,Yes,0,no
34,26-35,admin.,single,secondary,10,no,yes,cellular,nov,11,162,1,1 Contact,173,3,failure,Yes,0,no
56,56-65,management,married,primary,-346,no,yes,cellular,nov,11,84,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,management,married,tertiary,1041,no,no,cellular,nov,11,586,1,1 Contact,120,3,other,Yes,0,no
36,36-45,admin.,single,secondary,1927,yes,no,cellular,nov,11,288,1,1 Contact,137,1,other,Yes,0,no
51,46-55,entrepreneur,married,primary,512,no,no,cellular,nov,11,328,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,technician,divorced,secondary,131,yes,no,cellular,nov,11,193,1,1 Contact,-1,0,unknown,No,0,no
44,36-45,management,married,primary,1880,yes,no,cellular,nov,11,34,1,1 Contact,124,6,failure,Yes,0,no
45,36-45,technician,divorced,secondary,5862,yes,no,cellular,nov,11,352,1,1 Contact,110,3,other,Yes,0,no
49,46-55,entrepreneur,divorced,tertiary,1342,yes,yes,cellular,nov,11,89,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,blue-collar,married,secondary,342,yes,no,cellular,nov,11,305,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,management,married,primary,1021,no,no,unknown,nov,11,205,1,1 Contact,-1,0,unknown,No,0,no
45,36-45,unemployed,divorced,secondary,728,yes,yes,cellular,nov,11,107,1,1 Contact,-1,0,unknown,No,0,no
35,26-35,admin.,married,secondary,0,yes,yes,cellular,nov,11,17,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,management,married,tertiary,0,yes,no,cellular,nov,11,103,1,1 Contact,175,2,failure,Yes,0,no
33,26-35,blue-collar,married,secondary,596,yes,no,cellular,nov,11,77,1,1 Contact,127,3,failure,Yes,0,no
36,36-45,management,married,tertiary,1100,yes,no,cellular,nov,11,93,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,retired,divorced,secondary,63,no,no,cellular,nov,11,509,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,technician,married,tertiary,4313,yes,no,unknown,nov,11,272,2,2 Contacts,-1,0,unknown,No,0,no
47,46-55,admin.,married,secondary,829,yes,yes,cellular,nov,11,48,1,1 Contact,188,1,failure,Yes,0,no
47,46-55,blue-collar,married,secondary,3237,yes,no,cellular,nov,11,38,1,1 Contact,187,3,failure,Yes,0,no
35,26-35,technician,married,secondary,222,yes,no,cellular,nov,11,233,1,1 Contact,190,6,failure,Yes,0,no
40,36-45,technician,married,secondary,5811,yes,no,cellular,nov,11,172,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,self-employed,divorced,tertiary,10653,yes,no,cellular,nov,11,336,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,management,married,tertiary,3185,no,no,cellular,nov,11,109,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,technician,married,tertiary,178,yes,no,cellular,nov,11,85,1,1 Contact,-1,0,unknown,No,0,no
42,36-45,management,single,tertiary,130,yes,yes,cellular,nov,11,112,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,entrepreneur,married,tertiary,54,yes,yes,telephone,nov,11,103,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,entrepreneur,divorced,secondary,-934,yes,no,cellular,nov,11,50,1,1 Contact,-1,0,unknown,No,0,no
39,36-45,admin.,married,secondary,3732,yes,no,cellular,nov,11,515,1,1 Contact,181,2,failure,Yes,0,no
39,36-45,self-employed,married,tertiary,585,yes,no,cellular,nov,11,48,1,1 Contact,181,3,failure,Yes,0,no
34,26-35,admin.,married,tertiary,3520,no,no,cellular,nov,11,95,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,management,married,tertiary,0,yes,no,cellular,nov,11,47,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,self-employed,married,tertiary,2596,no,no,telephone,nov,11,15,2,2 Contacts,-1,0,unknown,No,0,no
48,46-55,technician,married,tertiary,0,no,yes,cellular,nov,11,106,1,1 Contact,-1,0,unknown,No,0,no
50,46-55,services,married,primary,2603,no,no,cellular,nov,11,114,1,1 Contact,-1,0,unknown,No,0,no
41,36-45,management,married,tertiary,0,yes,no,cellular,nov,11,897,3,3 Contacts,-1,0,unknown,No,1,yes
55,46-55,retired,divorced,primary,1174,yes,no,cellular,nov,11,245,1,1 Contact,-1,0,unknown,No,0,no
57,56-65,retired,single,tertiary,0,no,no,cellular,nov,11,300,1,1 Contact,-1,0,unknown,No,0,no
46,46-55,management,married,secondary,0,no,no,cellular,nov,11,1855,1,1 Contact,-1,0,unknown,No,1,yes
43,36-45,management,married,secondary,2115,yes,no,cellular,nov,11,102,1,1 Contact,-1,0,unknown,No,0,no
40,36-45,blue-collar,divorced,secondary,701,no,no,unknown,nov,11,159,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,services,single,secondary,2038,yes,no,cellular,nov,11,239,1,1 Contact,182,1,failure,Yes,0,no
50,46-55,entrepreneur,divorced,tertiary,541,no,no,cellular,nov,11,204,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,technician,married,tertiary,7338,no,no,cellular,nov,11,82,1,1 Contact,-1,0,unknown,No,0,no
37,36-45,unemployed,single,tertiary,1316,yes,no,cellular,nov,11,389,1,1 Contact,172,2,failure,Yes,0,no
50,46-55,technician,married,secondary,-353,yes,yes,cellular,nov,11,162,1,1 Contact,175,2,failure,Yes,0,no
39,36-45,management,divorced,tertiary,5009,yes,no,cellular,nov,11,255,1,1 Contact,126,2,failure,Yes,0,no
31,26-35,admin.,divorced,secondary,93,yes,no,cellular,nov,11,417,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,unemployed,married,secondary,20,no,no,telephone,nov,11,52,1,1 Contact,-1,0,unknown,No,0,no
49,46-55,management,married,tertiary,0,yes,no,cellular,nov,11,102,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,self-employed,divorced,secondary,7848,no,no,cellular,nov,11,59,1,1 Contact,-1,0,unknown,No,0,no
56,56-65,admin.,divorced,secondary,0,no,no,cellular,nov,11,100,1,1 Contact,154,2,failure,Yes,0,no
51,46-55,technician,married,secondary,532,yes,yes,cellular,nov,11,346,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,blue-collar,married,primary,871,yes,yes,telephone,nov,11,2,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,entrepreneur,single,tertiary,1709,no,yes,cellular,nov,11,288,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,technician,married,secondary,2619,yes,no,cellular,nov,11,77,2,2 Contacts,-1,0,unknown,No,0,no
34,26-35,technician,single,secondary,18777,yes,no,cellular,nov,11,535,1,1 Contact,-1,0,unknown,No,0,no
54,46-55,management,divorced,tertiary,2171,yes,yes,telephone,nov,11,1034,1,1 Contact,-1,0,unknown,No,1,yes
30,26-35,admin.,divorced,secondary,83,yes,yes,cellular,nov,11,118,2,2 Contacts,196,1,failure,Yes,0,no
36,36-45,management,married,tertiary,871,no,no,cellular,nov,11,170,1,1 Contact,-1,0,unknown,No,0,no
55,46-55,management,married,tertiary,5010,no,no,cellular,nov,11,530,1,1 Contact,-1,0,unknown,No,0,no
53,46-55,entrepreneur,married,unknown,19850,no,no,cellular,nov,11,52,1,1 Contact,165,1,failure,Yes,0,no
46,46-55,management,married,secondary,430,yes,no,cellular,nov,11,91,1,1 Contact,-1,0,unknown,No,0,no
45,36-45,blue-collar,married,primary,147,yes,no,cellular,nov,11,226,1,1 Contact,168,2,failure,Yes,0,no
